"date","tmin","tmax","rain","year","month","day","wy"
"18112",05/03/91,4.69093132963,10.63066692,0,1991,5,3,1991
"18113",05/04/91,4.69093132963,11.32349784,0,1991,5,4,1991
"18114",05/05/91,7.280142299,10.98020324,0,1991,5,5,1991
"18115",05/06/91,4.69093132963,10.63066692,0,1991,5,6,1991
"18116",05/07/91,3.21328393837,9.24500508,18.06,1991,5,7,1991
"18117",05/08/91,3.21328393837,5.08177784,6.45,1991,5,8,1991
"18118",05/09/91,3.57936775152,7.50980692,0,1991,5,9,1991
"18119",05/10/91,5.06367121211,13.058696,0,1991,5,10,1991
"18120",05/11/91,8.75778969026,16.179556,0,1991,5,11,1991
"18121",05/12/91,9.86935326837,15.13718876,0,1991,5,12,1991
"18122",05/13/91,9.13052957274,15.83001968,0,1991,5,13,1991
"18123",05/14/91,8.75778969026,14.10106324,0,1991,5,14,1991
"18124",05/15/91,9.13052957274,15.13718876,0,1991,5,15,1991
"18125",05/16/91,5.06367121211,14.10106324,0,1991,5,16,1991
"18126",05/17/91,2.47446024274,7.85934324,0,1991,5,17,1991
"18127",05/18/91,2.84054405589,7.16651232,20.64,1991,5,18,1991
"18128",05/19/91,2.47446024274,6.816976,6.45,1991,5,19,1991
"18129",05/20/91,3.21328393837,12.01632876,2.58,1991,5,20,1991
"18130",05/21/91,3.57936775152,10.98020324,0,1991,5,21,1991
"18131",05/22/91,6.16857872089,12.70915968,0,1991,5,22,1991
"18132",05/23/91,7.65288218148,13.75152692,0,1991,5,23,1991
"18133",05/24/91,9.13052957274,15.83001968,0,1991,5,24,1991
"18134",05/25/91,9.13052957274,16.179556,0,1991,5,25,1991
"18135",05/26/91,8.75778969026,16.179556,0,1991,5,26,1991
"18136",05/27/91,8.01896599463,14.79389416,0,1991,5,27,1991
"18137",05/28/91,7.65288218148,13.40823232,0,1991,5,28,1991
"18138",05/29/91,9.13052957274,15.83001968,0,1991,5,29,1991
"18139",05/30/91,9.86935326837,16.87238692,0,1991,5,30,1991
"18140",05/31/91,7.280142299,15.83001968,61.92,1991,5,31,1991
"18141",06/01/91,7.65288218148,13.058696,0,1991,6,1,1991
"18142",06/02/91,8.75778969026,15.48672508,0,1991,6,2,1991
"18143",06/03/91,8.75778969026,16.179556,0,1991,6,3,1991
"18144",06/04/91,8.01896599463,15.83001968,0,1991,6,4,1991
"18145",06/05/91,8.01896599463,15.13718876,0,1991,6,5,1991
"18146",06/06/91,6.54131860337,12.70915968,0,1991,6,6,1991
"18147",06/07/91,5.06367121211,11.32349784,0,1991,6,7,1991
"18148",06/08/91,6.54131860337,13.75152692,0,1991,6,8,1991
"18149",06/09/91,10.98091684648,17.56521784,0,1991,6,9,1991
"18150",06/10/91,12.82464805089,19.64995232,0,1991,6,10,1991
"18151",06/11/91,12.45856423774,20.34278324,0,1991,6,11,1991
"18152",06/12/91,11.71974054211,19.64995232,0,1991,6,12,1991
"18153",06/13/91,10.98091684648,18.25804876,0,1991,6,13,1991
"18154",06/14/91,9.86935326837,16.87238692,0,1991,6,14,1991
"18155",06/15/91,7.280142299,13.75152692,0,1991,6,15,1991
"18156",06/16/91,6.54131860337,14.79389416,0,1991,6,16,1991
"18157",06/17/91,7.65288218148,14.10106324,0,1991,6,17,1991
"18158",06/18/91,8.01896599463,15.83001968,0,1991,6,18,1991
"18159",06/19/91,10.23543708152,17.22192324,0,1991,6,19,1991
"18160",06/20/91,10.608176964,18.25804876,0,1991,6,20,1991
"18161",06/21/91,10.23543708152,17.91475416,0,1991,6,21,1991
"18162",06/22/91,6.16857872089,16.87238692,0,1991,6,22,1991
"18163",06/23/91,11.34700065963,18.95087968,0,1991,6,23,1991
"18164",06/24/91,10.608176964,18.95087968,0,1991,6,24,1991
"18165",06/25/91,10.98091684648,18.95087968,0,1991,6,25,1991
"18166",06/26/91,10.608176964,19.300416,0,1991,6,26,1991
"18167",06/27/91,12.08582435526,21.37890876,0,1991,6,27,1991
"18168",06/28/91,14.30895151148,22.07173968,0,1991,6,28,1991
"18169",06/29/91,14.67503532463,21.72844508,0,1991,6,29,1991
"18170",06/30/91,13.936211629,21.72844508,0,1991,6,30,1991
"18171",07/01/91,13.936211629,21.37890876,0,1991,7,1,1991
"18172",07/02/91,12.45856423774,21.03561416,0,1991,7,2,1991
"18173",07/03/91,10.23543708152,19.64995232,0,1991,7,3,1991
"18174",07/04/91,10.608176964,17.56521784,0,1991,7,4,1991
"18175",07/05/91,10.608176964,17.56521784,0,1991,7,5,1991
"18176",07/06/91,10.23543708152,17.91475416,0,1991,7,6,1991
"18177",07/07/91,11.71974054211,18.25804876,0,1991,7,7,1991
"18178",07/08/91,13.56347174652,20.34278324,0,1991,7,8,1991
"18179",07/09/91,10.608176964,21.37890876,0,1991,7,9,1991
"18180",07/10/91,13.19738793337,21.03561416,0,1991,7,10,1991
"18181",07/11/91,12.45856423774,19.99324692,0,1991,7,11,1991
"18182",07/12/91,12.45856423774,19.300416,0,1991,7,12,1991
"18183",07/13/91,12.45856423774,19.99324692,0,1991,7,13,1991
"18184",07/14/91,12.45856423774,19.99324692,0,1991,7,14,1991
"18185",07/15/91,12.45856423774,19.99324692,0,1991,7,15,1991
"18186",07/16/91,12.45856423774,19.64995232,0,1991,7,16,1991
"18187",07/17/91,13.19738793337,20.68607784,0,1991,7,17,1991
"18188",07/18/91,13.56347174652,20.34278324,0,1991,7,18,1991
"18189",07/19/91,12.45856423774,19.99324692,0,1991,7,19,1991
"18190",07/20/91,12.45856423774,17.91475416,0,1991,7,20,1991
"18191",07/21/91,13.19738793337,17.91475416,0,1991,7,21,1991
"18192",07/22/91,11.71974054211,18.95087968,6.45,1991,7,22,1991
"18193",07/23/91,12.82464805089,18.95087968,0,1991,7,23,1991
"18194",07/24/91,11.71974054211,19.300416,0,1991,7,24,1991
"18195",07/25/91,11.71974054211,18.25804876,0,1991,7,25,1991
"18196",07/26/91,12.45856423774,19.64995232,0,1991,7,26,1991
"18197",07/27/91,12.45856423774,20.34278324,0,1991,7,27,1991
"18198",07/28/91,12.82464805089,20.68607784,0,1991,7,28,1991
"18199",07/29/91,13.56347174652,20.68607784,0,1991,7,29,1991
"18200",07/30/91,13.936211629,20.34278324,0,1991,7,30,1991
"18201",07/31/91,12.45856423774,19.300416,0,1991,7,31,1991
"18202",08/01/91,11.71974054211,18.60758508,0,1991,8,1,1991
"18203",08/02/91,11.71974054211,18.60758508,0,1991,8,2,1991
"18204",08/03/91,11.34700065963,18.60758508,0,1991,8,3,1991
"18205",08/04/91,11.34700065963,18.95087968,0,1991,8,4,1991
"18206",08/05/91,11.71974054211,18.95087968,0,1991,8,5,1991
"18207",08/06/91,12.45856423774,21.03561416,0,1991,8,6,1991
"18208",08/07/91,13.936211629,22.07173968,0,1991,8,7,1991
"18209",08/08/91,13.56347174652,21.03561416,0,1991,8,8,1991
"18210",08/09/91,13.19738793337,18.60758508,0,1991,8,9,1991
"18211",08/10/91,12.45856423774,19.64995232,0,1991,8,10,1991
"18212",08/11/91,12.82464805089,18.95087968,0,1991,8,11,1991
"18213",08/12/91,13.19738793337,20.34278324,0,1991,8,12,1991
"18214",08/13/91,13.56347174652,20.68607784,0,1991,8,13,1991
"18215",08/14/91,12.45856423774,20.68607784,0,1991,8,14,1991
"18216",08/15/91,14.67503532463,20.68607784,0,1991,8,15,1991
"18217",08/16/91,14.67503532463,22.421276,0,1991,8,16,1991
"18218",08/17/91,13.936211629,21.37890876,0,1991,8,17,1991
"18219",08/18/91,13.56347174652,20.68607784,0,1991,8,18,1991
"18220",08/19/91,12.82464805089,19.64995232,0,1991,8,19,1991
"18221",08/20/91,11.71974054211,18.95087968,0,1991,8,20,1991
"18222",08/21/91,10.98091684648,18.60758508,0,1991,8,21,1991
"18223",08/22/91,9.86935326837,18.60758508,0,1991,8,22,1991
"18224",08/23/91,10.23543708152,17.22192324,0,1991,8,23,1991
"18225",08/24/91,10.98091684648,18.60758508,0,1991,8,24,1991
"18226",08/25/91,11.34700065963,19.64995232,0,1991,8,25,1991
"18227",08/26/91,12.08582435526,19.300416,0,1991,8,26,1991
"18228",08/27/91,12.08582435526,19.300416,0,1991,8,27,1991
"18229",08/28/91,10.98091684648,18.60758508,0,1991,8,28,1991
"18230",08/29/91,10.23543708152,17.56521784,0,1991,8,29,1991
"18231",08/30/91,10.23543708152,17.56521784,0,1991,8,30,1991
"18232",08/31/91,10.608176964,18.60758508,0,1991,8,31,1991
"18233",09/01/91,9.86935326837,18.25804876,0,1991,9,1,1991
"18234",09/02/91,9.13052957274,16.52909232,0,1991,9,2,1991
"18235",09/03/91,8.01896599463,15.48672508,0,1991,9,3,1991
"18236",09/04/91,8.39170587711,16.87238692,0,1991,9,4,1991
"18237",09/05/91,11.34700065963,18.25804876,0,1991,9,5,1991
"18238",09/06/91,11.71974054211,19.64995232,0,1991,9,6,1991
"18239",09/07/91,11.34700065963,19.300416,0,1991,9,7,1991
"18240",09/08/91,11.34700065963,19.300416,0,1991,9,8,1991
"18241",09/09/91,9.49661338589,17.91475416,0,1991,9,9,1991
"18242",09/10/91,8.75778969026,17.22192324,0,1991,9,10,1991
"18243",09/11/91,6.54131860337,14.44435784,0,1991,9,11,1991
"18244",09/12/91,5.80249490774,12.36586508,0,1991,9,12,1991
"18245",09/13/91,5.06367121211,11.67303416,0,1991,9,13,1991
"18246",09/14/91,5.06367121211,10.63066692,0,1991,9,14,1991
"18247",09/15/91,6.90740241652,14.79389416,0,1991,9,15,1991
"18248",09/16/91,8.01896599463,17.22192324,0,1991,9,16,1991
"18249",09/17/91,9.49661338589,16.87238692,0,1991,9,17,1991
"18250",09/18/91,9.13052957274,17.91475416,0,1991,9,18,1991
"18251",09/19/91,11.71974054211,16.52909232,0,1991,9,19,1991
"18252",09/20/91,10.98091684648,16.87238692,0,1991,9,20,1991
"18253",09/21/91,10.98091684648,17.22192324,0,1991,9,21,1991
"18254",09/22/91,10.98091684648,17.91475416,0,1991,9,22,1991
"18255",09/23/91,10.23543708152,17.91475416,0,1991,9,23,1991
"18256",09/24/91,8.75778969026,17.56521784,6.45,1991,9,24,1991
"18257",09/25/91,8.75778969026,15.48672508,0,1991,9,25,1991
"18258",09/26/91,8.75778969026,15.48672508,0,1991,9,26,1991
"18259",09/27/91,11.34700065963,17.91475416,0,1991,9,27,1991
"18260",09/28/91,10.23543708152,16.87238692,12.9,1991,9,28,1991
"18261",09/29/91,9.49661338589,10.28737232,61.92,1991,9,29,1991
"18262",09/30/91,5.06367121211,10.98020324,12.9,1991,9,30,1991
"18263",10/01/91,6.54131860337,12.01632876,0,1991,10,1,1992
"18264",10/02/91,8.01896599463,14.44435784,0,1991,10,2,1992
"18265",10/03/91,8.39170587711,15.83001968,0,1991,10,3,1992
"18266",10/04/91,6.16857872089,12.70915968,5.16,1991,10,4,1992
"18267",10/05/91,3.57936775152,6.816976,100.62,1991,10,5,1992
"18268",10/06/91,3.21328393837,8.20263784,0,1991,10,6,1992
"18269",10/07/91,3.952107634,9.937836,0,1991,10,7,1992
"18270",10/08/91,3.57936775152,12.36586508,0,1991,10,8,1992
"18271",10/09/91,6.90740241652,15.13718876,0,1991,10,9,1992
"18272",10/10/91,7.65288218148,15.13718876,0,1991,10,10,1992
"18273",10/11/91,7.280142299,14.79389416,0,1991,10,11,1992
"18274",10/12/91,6.54131860337,13.40823232,0,1991,10,12,1992
"18275",10/13/91,2.84054405589,9.937836,0,1991,10,13,1992
"18276",10/14/91,3.21328393837,8.55217416,0,1991,10,14,1992
"18277",10/15/91,3.21328393837,9.24500508,0,1991,10,15,1992
"18278",10/16/91,1.36289666463,9.24500508,0,1991,10,16,1992
"18279",10/17/91,1.36289666463,8.89546876,0,1991,10,17,1992
"18280",10/18/91,3.57936775152,9.937836,0,1991,10,18,1992
"18281",10/19/91,4.69093132963,11.32349784,0,1991,10,19,1992
"18282",10/20/91,5.80249490774,12.01632876,0,1991,10,20,1992
"18283",10/21/91,6.16857872089,12.70915968,0,1991,10,21,1992
"18284",10/22/91,6.90740241652,13.058696,0,1991,10,22,1992
"18285",10/23/91,7.65288218148,14.44435784,0,1991,10,23,1992
"18286",10/24/91,6.54131860337,14.10106324,0,1991,10,24,1992
"18287",10/25/91,6.54131860337,13.058696,0,1991,10,25,1992
"18288",10/26/91,7.280142299,12.36586508,0,1991,10,26,1992
"18289",10/27/91,6.90740241652,12.36586508,0,1991,10,27,1992
"18290",10/28/91,7.280142299,14.44435784,0,1991,10,28,1992
"18291",10/29/91,5.80249490774,13.75152692,0,1991,10,29,1992
"18292",10/30/91,4.32484751648,10.63066692,0,1991,10,30,1992
"18293",10/31/91,7.280142299,12.01632876,0,1991,10,31,1992
"18294",11/01/91,7.65288218148,14.79389416,0,1991,11,1,1992
"18295",11/02/91,3.952107634,9.937836,15.48,1991,11,2,1992
"18296",11/03/91,-0.85357442226,5.08177784,2.58,1991,11,3,1992
"18297",11/04/91,-0.85357442226,3.00328508,0,1991,11,4,1992
"18298",11/05/91,0.624072969,7.16651232,0,1991,11,5,1992
"18299",11/06/91,4.32484751648,7.50980692,2.58,1991,11,6,1992
"18300",11/07/91,3.57936775152,9.58829968,0,1991,11,7,1992
"18301",11/08/91,3.57936775152,7.85934324,12.9,1991,11,8,1992
"18302",11/09/91,2.47446024274,7.50980692,0,1991,11,9,1992
"18303",11/10/91,1.36289666463,7.50980692,45.15,1991,11,10,1992
"18304",11/11/91,-3.81552527411,3.34657968,6.45,1991,11,11,1992
"18305",11/12/91,-1.59239811789,5.08177784,0,1991,11,12,1992
"18306",11/13/91,-0.85357442226,4.38894692,0,1991,11,13,1992
"18307",11/14/91,-0.48749060911,5.08177784,0,1991,11,14,1992
"18308",11/15/91,0.624072969,7.85934324,0,1991,11,15,1992
"18309",11/16/91,0.99681285148,6.46743968,11.61,1991,11,16,1992
"18310",11/17/91,-1.59239811789,2.65374876,5.16,1991,11,17,1992
"18311",11/18/91,-1.22631430474,2.31045416,58.05,1991,11,18,1992
"18312",11/19/91,-4.55434896974,2.31045416,1.29,1991,11,19,1992
"18313",11/20/91,-3.81552527411,4.73848324,0,1991,11,20,1992
"18314",11/21/91,1.36289666463,7.16651232,0,1991,11,21,1992
"18315",11/22/91,0.25133308652,6.46743968,0,1991,11,22,1992
"18316",11/23/91,0.25133308652,8.20263784,0,1991,11,23,1992
"18317",11/24/91,-0.48749060911,10.63066692,0,1991,11,24,1992
"18318",11/25/91,2.10172036026,9.24500508,6.45,1991,11,25,1992
"18319",11/26/91,-0.85357442226,3.696116,74.82,1991,11,26,1992
"18320",11/27/91,-3.44278539163,0.92479232,0,1991,11,27,1992
"18321",11/28/91,-1.96513800037,4.73848324,0,1991,11,28,1992
"18322",11/29/91,0.25133308652,7.85934324,0,1991,11,29,1992
"18323",11/30/91,3.952107634,8.20263784,0,1991,11,30,1992
"18324",12/01/91,5.06367121211,11.32349784,0,1991,12,1,1992
"18325",12/02/91,4.32484751648,9.937836,0,1991,12,2,1992
"18326",12/03/91,3.952107634,11.67303416,0,1991,12,3,1992
"18327",12/04/91,3.57936775152,6.816976,1.29,1991,12,4,1992
"18328",12/05/91,2.84054405589,6.12414508,0,1991,12,5,1992
"18329",12/06/91,1.73563654711,6.46743968,0,1991,12,6,1992
"18330",12/07/91,-0.48749060911,5.77460876,2.58,1991,12,7,1992
"18331",12/08/91,-1.22631430474,4.38894692,0,1991,12,8,1992
"18332",12/09/91,0.25133308652,6.12414508,0,1991,12,9,1992
"18333",12/10/91,0.99681285148,7.85934324,0,1991,12,10,1992
"18334",12/11/91,-0.48749060911,6.816976,0,1991,12,11,1992
"18335",12/12/91,1.36289666463,8.20263784,0,1991,12,12,1992
"18336",12/13/91,-0.48749060911,3.00328508,55.47,1991,12,13,1992
"18337",12/14/91,-1.59239811789,3.00328508,0,1991,12,14,1992
"18338",12/15/91,-1.22631430474,5.43131416,0,1991,12,15,1992
"18339",12/16/91,-1.59239811789,5.08177784,9.03,1991,12,16,1992
"18340",12/17/91,-0.11475072663,8.55217416,0,1991,12,17,1992
"18341",12/18/91,3.952107634,10.98020324,0,1991,12,18,1992
"18342",12/19/91,3.57936775152,9.24500508,0,1991,12,19,1992
"18343",12/20/91,5.42975502526,10.28737232,0,1991,12,20,1992
"18344",12/21/91,5.06367121211,12.01632876,0,1991,12,21,1992
"18345",12/22/91,5.42975502526,11.32349784,0,1991,12,22,1992
"18346",12/23/91,3.21328393837,10.28737232,0,1991,12,23,1992
"18347",12/24/91,3.57936775152,9.58829968,0,1991,12,24,1992
"18348",12/25/91,0.99681285148,4.38894692,70.95,1991,12,25,1992
"18349",12/26/91,0.624072969,5.77460876,0,1991,12,26,1992
"18350",12/27/91,1.36289666463,8.55217416,0,1991,12,27,1992
"18351",12/28/91,3.21328393837,8.89546876,0,1991,12,28,1992
"18352",12/29/91,-1.96513800037,3.696116,23.22,1991,12,29,1992
"18353",12/30/91,-0.85357442226,6.12414508,0,1991,12,30,1992
"18354",12/31/91,-0.11475072663,6.816976,0,1991,12,31,1992
"18355",01/01/92,0.25133308652,5.77460876,0,1992,1,1,1992
"18356",01/02/92,-0.48749060911,7.16651232,0,1992,1,2,1992
"18357",01/03/92,-0.85357442226,7.85934324,7.74,1992,1,3,1992
"18358",01/04/92,-0.48749060911,5.77460876,25.8,1992,1,4,1992
"18359",01/05/92,1.36289666463,4.04565232,136.74,1992,1,5,1992
"18360",01/06/92,-1.22631430474,2.31045416,16.77,1992,1,6,1992
"18361",01/07/92,0.624072969,5.08177784,74.82,1992,1,7,1992
"18362",01/08/92,1.36289666463,4.38894692,7.74,1992,1,8,1992
"18363",01/09/92,2.47446024274,6.12414508,50.31,1992,1,9,1992
"18364",01/10/92,3.952107634,6.12414508,91.59,1992,1,10,1992
"18365",01/11/92,2.10172036026,5.43131416,125.13,1992,1,11,1992
"18366",01/12/92,1.73563654711,5.43131416,18.06,1992,1,12,1992
"18367",01/13/92,4.32484751648,5.77460876,30.96,1992,1,13,1992
"18368",01/14/92,3.57936775152,7.50980692,1.29,1992,1,14,1992
"18369",01/15/92,0.624072969,6.46743968,76.11,1992,1,15,1992
"18370",01/16/92,-1.59239811789,1.96091784,18.06,1992,1,16,1992
"18371",01/17/92,-3.44278539163,1.96091784,3.87,1992,1,17,1992
"18372",01/18/92,-2.703961696,3.34657968,0,1992,1,18,1992
"18373",01/19/92,0.25133308652,6.46743968,0,1992,1,19,1992
"18374",01/20/92,0.99681285148,6.816976,0,1992,1,20,1992
"18375",01/21/92,-2.33122181352,6.816976,14.19,1992,1,21,1992
"18376",01/22/92,-0.11475072663,5.77460876,0,1992,1,22,1992
"18377",01/23/92,3.21328393837,4.38894692,64.5,1992,1,23,1992
"18378",01/24/92,3.57936775152,4.04565232,41.28,1992,1,24,1992
"18379",01/25/92,3.57936775152,4.73848324,6.45,1992,1,25,1992
"18380",01/26/92,0.25133308652,4.38894692,38.7,1992,1,26,1992
"18381",01/27/92,0.25133308652,4.38894692,5.16,1992,1,27,1992
"18382",01/28/92,2.84054405589,5.08177784,1.29,1992,1,28,1992
"18383",01/29/92,3.57936775152,7.16651232,0,1992,1,29,1992
"18384",01/30/92,4.32484751648,9.58829968,0,1992,1,30,1992
"18385",01/31/92,5.42975502526,9.937836,0,1992,1,31,1992
"18386",02/01/92,6.16857872089,13.058696,0,1992,2,1,1992
"18387",02/02/92,5.42975502526,12.36586508,0,1992,2,2,1992
"18388",02/03/92,6.16857872089,13.40823232,0,1992,2,3,1992
"18389",02/04/92,6.16857872089,13.75152692,0,1992,2,4,1992
"18390",02/05/92,5.80249490774,13.75152692,0,1992,2,5,1992
"18391",02/06/92,5.42975502526,13.75152692,0,1992,2,6,1992
"18392",02/07/92,5.06367121211,11.67303416,0,1992,2,7,1992
"18393",02/08/92,2.84054405589,9.937836,9.03,1992,2,8,1992
"18394",02/09/92,1.36289666463,6.46743968,2.58,1992,2,9,1992
"18395",02/10/92,1.73563654711,6.12414508,0,1992,2,10,1992
"18396",02/11/92,1.73563654711,8.55217416,0,1992,2,11,1992
"18397",02/12/92,0.99681285148,7.50980692,0,1992,2,12,1992
"18398",02/13/92,1.36289666463,6.816976,0,1992,2,13,1992
"18399",02/14/92,0.99681285148,4.73848324,101.91,1992,2,14,1992
"18400",02/15/92,-0.11475072663,5.08177784,0,1992,2,15,1992
"18401",02/16/92,-0.11475072663,8.89546876,0,1992,2,16,1992
"18402",02/17/92,0.624072969,8.55217416,0,1992,2,17,1992
"18403",02/18/92,3.57936775152,10.98020324,0,1992,2,18,1992
"18404",02/19/92,5.42975502526,12.70915968,0,1992,2,19,1992
"18405",02/20/92,6.54131860337,15.83001968,0,1992,2,20,1992
"18406",02/21/92,6.16857872089,14.79389416,0,1992,2,21,1992
"18407",02/22/92,5.80249490774,12.70915968,0,1992,2,22,1992
"18408",02/23/92,5.42975502526,13.40823232,0,1992,2,23,1992
"18409",02/24/92,5.80249490774,13.40823232,0,1992,2,24,1992
"18410",02/25/92,5.42975502526,12.36586508,0,1992,2,25,1992
"18411",02/26/92,4.32484751648,11.32349784,0,1992,2,26,1992
"18412",02/27/92,5.42975502526,11.32349784,0,1992,2,27,1992
"18413",02/28/92,4.32484751648,9.937836,0,1992,2,28,1992
"18414",02/29/92,3.952107634,9.24500508,6.45,1992,2,29,1992
"18415",03/01/92,3.21328393837,5.77460876,1.29,1992,3,1,1992
"18416",03/02/92,3.57936775152,6.816976,27.09,1992,3,2,1992
"18417",03/03/92,1.73563654711,5.77460876,28.38,1992,3,3,1992
"18418",03/04/92,1.36289666463,6.46743968,20.64,1992,3,4,1992
"18419",03/05/92,0.25133308652,6.46743968,15.48,1992,3,5,1992
"18420",03/06/92,1.36289666463,8.20263784,0,1992,3,6,1992
"18421",03/07/92,3.952107634,9.58829968,0,1992,3,7,1992
"18422",03/08/92,4.69093132963,7.85934324,14.19,1992,3,8,1992
"18423",03/09/92,3.952107634,7.16651232,233.49,1992,3,9,1992
"18424",03/10/92,3.57936775152,6.46743968,132.87,1992,3,10,1992
"18425",03/11/92,1.73563654711,4.73848324,12.9,1992,3,11,1992
"18426",03/12/92,3.21328393837,6.46743968,0,1992,3,12,1992
"18427",03/13/92,4.69093132963,10.63066692,0,1992,3,13,1992
"18428",03/14/92,4.69093132963,10.63066692,0,1992,3,14,1992
"18429",03/15/92,4.69093132963,10.63066692,0,1992,3,15,1992
"18430",03/16/92,4.32484751648,11.67303416,0,1992,3,16,1992
"18431",03/17/92,5.42975502526,12.36586508,0,1992,3,17,1992
"18432",03/18/92,4.32484751648,11.67303416,0,1992,3,18,1992
"18433",03/19/92,3.21328393837,10.28737232,0,1992,3,19,1992
"18434",03/20/92,1.73563654711,8.20263784,132.87,1992,3,20,1992
"18435",03/21/92,-1.96513800037,2.65374876,38.7,1992,3,21,1992
"18436",03/22/92,-0.85357442226,0.92479232,181.89,1992,3,22,1992
"18437",03/23/92,-3.81552527411,2.31045416,32.25,1992,3,23,1992
"18438",03/24/92,-4.18160908726,2.65374876,10.32,1992,3,24,1992
"18439",03/25/92,-2.703961696,3.00328508,0,1992,3,25,1992
"18440",03/26/92,-0.11475072663,5.77460876,0,1992,3,26,1992
"18441",03/27/92,1.73563654711,7.50980692,0,1992,3,27,1992
"18442",03/28/92,0.99681285148,6.46743968,1.29,1992,3,28,1992
"18443",03/29/92,0.624072969,6.816976,0,1992,3,29,1992
"18444",03/30/92,2.84054405589,9.937836,0,1992,3,30,1992
"18445",03/31/92,3.952107634,10.63066692,0,1992,3,31,1992
"18446",04/01/92,0.25133308652,8.89546876,0,1992,4,1,1992
"18447",04/02/92,3.21328393837,10.63066692,0,1992,4,2,1992
"18448",04/03/92,5.06367121211,12.01632876,0,1992,4,3,1992
"18449",04/04/92,5.06367121211,13.40823232,0,1992,4,4,1992
"18450",04/05/92,4.32484751648,12.01632876,0,1992,4,5,1992
"18451",04/06/92,3.57936775152,10.28737232,0,1992,4,6,1992
"18452",04/07/92,3.21328393837,8.20263784,0,1992,4,7,1992
"18453",04/08/92,0.624072969,6.816976,0,1992,4,8,1992
"18454",04/09/92,0.99681285148,5.08177784,0,1992,4,9,1992
"18455",04/10/92,1.36289666463,6.46743968,0,1992,4,10,1992
"18456",04/11/92,5.06367121211,9.937836,0,1992,4,11,1992
"18457",04/12/92,5.06367121211,11.32349784,0,1992,4,12,1992
"18458",04/13/92,-1.96513800037,7.16651232,32.25,1992,4,13,1992
"18459",04/14/92,-0.85357442226,4.73848324,5.16,1992,4,14,1992
"18460",04/15/92,-0.85357442226,3.696116,7.74,1992,4,15,1992
"18461",04/16/92,-0.11475072663,3.34657968,3.87,1992,4,16,1992
"18462",04/17/92,-0.11475072663,4.73848324,27.09,1992,4,17,1992
"18463",04/18/92,0.99681285148,4.38894692,37.41,1992,4,18,1992
